Time (s),Column_A,Column_B,Column_C
0.9512,6.699024,79.11195375,13.36418158
0.9516,6.739032,79.59815229,38.68891543
0.952,9.20904,102.9317938,26.8756302
0.9524,5.829048,68.98316172,-3.256284233
0.9528,6.769056,80.52224689,0.396298412
0.9532,5.069064,59.55883449,20.64515864
0.9536,5.279072,62.01087341,19.59784405
0.954,8.50908,97.0455083,10.15431516
0.9544,5.139088,60.92996566,11.72736111
0.9548,8.739096,98.61987648,11.75031119
0.9552,9.699104,105.6626515,7.360424004
0.9556,6.449112,76.063419,14.30311708
0.956,6.92912,82.64284166,22.05118079
0.9564,9.309128,104.6351013,13.45711229
0.9568,7.549136,88.83979186,1.32020957
0.9572,6.359144,74.76284009,6.219446712
0.9576,5.139152,60.97873699,19.82061628
0.958,7.16916,83.80743644,12.61518352
0.9584,6.149168,71.83817833,-6.823720706
0.9588,9.059176,102.2554525,-0.334078827
0.9592,7.589184,88.96333966,22.26038682
0.9596,8.109192,93.9750735,17.09544802
0.96,8.0292,92.38374259,-6.245973206
0.9604,7.849208,92.2125838,-0.608564849
0.9608,5.819216,68.00555289,22.31781327
0.9612,5.989224,71.33113408,23.73649483
0.9616,8.879232,99.74317809,16.12862052
0.962,6.96924,82.12896782,17.17459554
0.9624,6.719248,80.04521283,15.86139229
0.9628,9.139256,103.1403204,13.87416963
0.9632,9.389264,104.6942899,25.64292908
0.9636,7.499272,88.68973486,36.19045846
0.964,8.44928,97.21992859,21.60280784
0.9644,8.479288,97.59750918,2.051844997
0.9648,7.379296,86.73246116,9.767100471
0.9652,8.489304,96.95077283,33.43831622
0.9656,5.889312,70.47989378,33.76418864
0.966,5.58932,66.53930595,8.462725153
0.9664,7.189328,83.90192274,2.913519647
0.9668,9.179336,102.1741387,24.49930915
0.9672,5.339344,62.21782017,30.76169932
0.9676,7.809352,90.40531803,17.06229349
0.968,6.02936,72.12932356,16.59354385
0.9684,5.539368,66.28174684,26.00721864
0.9688,7.289376,84.82353641,20.31903305
0.9692,8.789384,99.39817087,15.13641323
0.9696,7.549392,88.23541697,22.92594986
0.97,7.0494,82.07908295,18.98567499
0.9704,8.949408,100.427687,5.605555844
0.9708,6.349416,75.88360122,9.135604146
0.9712,8.589424,97.33347272,20.28286852
0.9716,6.189432,73.90095519,10.47801057
0.972,6.27944,74.02218067,-9.640022785
0.9724,5.159448,61.33232381,-5.271571
0.9728,7.099456,83.90651978,16.48088676
0.9732,7.839464,92.04190996,17.19164861
0.9736,5.129472,61.33406936,-7.147942674
0.974,6.65948,78.52449019,-15.32759148
0.9744,8.709488,98.51589176,6.907398535
0.9748,7.229496,84.33863077,18.10316285
0.9752,8.579504,97.52696181,5.171839652
0.9756,7.449512,86.62035311,-1.749945001
0.976,5.05952,58.9107568,-0.547501459
0.9764,9.799528,107.1606089,-5.457997701
0.9768,5.039536,58.59578297,-2.58843376
0.9772,9.639544,104.9025365,11.84716284
0.9776,5.879552,70.40142215,5.224581335
0.978,5.56956,66.15902081,-19.07203772
0.9784,8.909568,101.7024435,-17.0611153
0.9788,8.589576,97.24076615,6.550469751
0.9792,8.409584,95.96497243,10.15531652
0.9796,6.759592,79.31839919,-8.718079368
0.98,9.1896,102.2865391,-13.96846935
0.9804,6.959608,81.32322012,4.302254171
0.9808,9.109616,101.8074429,13.93666156
0.9812,8.519624,96.91076693,2.403985707
0.9816,7.539632,89.10826979,-3.342193256
0.982,5.72964,67.5291749,9.733432017
0.9824,7.989648,92.72184359,15.38736643
0.9828,5.109656,59.81621245,4.59460865
0.9832,7.039664,82.44105327,3.799843927
0.9836,6.199672,74.26325968,8.860320911
0.984,8.50968,97.31070703,1.660080753
0.9844,5.049688,59.98220155,1.938176735
0.9848,7.229696,84.06576541,16.91150122
0.9852,8.239704,95.39861215,13.4925121
0.9856,6.739712,80.04777397,-10.08980423
0.986,7.48972,87.75606241,-8.040127576
0.9864,7.679728,89.0688428,20.76291832
0.9868,9.429736,105.1313417,27.4364222
0.9872,7.049744,83.43582733,5.295003307
0.9876,6.759752,80.4991894,-6.924319421
0.988,5.61976,66.81803995,8.569597431
0.9884,7.059768,82.37687799,24.40762559
0.9888,5.279776,62.93434487,17.19566936
0.9892,9.449784,105.4116428,5.052750162
0.9896,7.019792,82.34930833,4.30884077
0.99,5.0198,59.94978338,3.791329104
0.9904,7.579808,87.89565935,0.602194258
0.9908,6.699816,79.10486078,8.026575515
0.9912,5.169824,61.31134824,12.21416784
0.9916,9.589832,105.1234318,-6.525085658
0.992,9.95984,107.8295788,-15.67702412
0.9924,8.829848,99.56352168,5.225018488
0.9928,6.669856,78.38451592,14.57876517
0.9932,6.569864,77.33471524,-4.766562767
0.9936,6.939872,81.75823079,-11.69585262
0.994,5.17988,61.5105054,8.754788112
0.9944,8.879888,100.7043727,17.49408668
0.9948,9.059896,102.3538736,1.673526044
0.9952,9.079904,101.0570595,-6.982123887
0.9956,8.039912,92.41264588,4.372992788
0.996,8.79992,99.86947318,15.5323507
0.9964,8.369928,96.01044054,9.472413745
0.9968,8.019936,93.4274609,-0.062258845
0.9972,6.269944,73.26306698,1.60069998
0.9976,6.149952,72.98233561,3.157602406
0.998,8.77996,99.40567726,4.39241867
0.9984,5.169968,61.65408327,16.40414159
0.9988,5.219976,61.87146866,21.88388637
0.9992,8.339984,96.65232694,3.205014927
0.9996,8.439992,95.84931107,-4.873740788
1,7.37,86.16294623,24.94926913
1.0004,6.730008,79.99996621,45.06031289
1.0008,7.630016,88.62456301,24.70813187
1.0012,6.770024,79.51106832,8.008479852
1.0016,7.520032,87.75475472,22.91631031
1.002,8.79004,99.54948872,39.43917542
1.0024,6.210048,73.62407725,34.58928839
1.0028,9.510056,104.9655152,26.01924356
1.0032,8.330064,96.32014363,26.66762772
1.0036,6.340072,74.87072612,27.66697952
1.004,6.54008,77.97089135,26.07698518
1.0044,8.740088,98.48202018,28.30097368
1.0048,8.150096,93.47864076,33.52868779
1.0052,9.690104,105.239512,27.96641918
1.0056,6.780112,80.51178923,18.89136721
1.006,6.66012,78.33471129,30.26656992
1.0064,6.310128,75.60259182,43.44866834
1.0068,8.920136,101.4743353,29.13544865
1.0072,8.920144,100.203398,14.99104888
1.0076,7.230152,84.00863221,34.0370355
1.008,6.79016,79.23496393,50.70979923
1.0084,7.790168,91.43263509,29.85942746
1.0088,6.040176,71.11341373,10.35520875
1.0092,7.170184,85.05243993,22.08510478
1.0096,6.470192,76.13790177,35.95917909
1.01,9.7902,106.3449113,30.45454417
1.0104,7.310208,85.08306298,18.892793
1.0108,7.920216,92.64229313,14.56355515
1.0112,5.890224,70.35668132,13.67067595
1.0116,6.710232,78.8569468,16.60446391
1.012,7.09024,84.43168067,26.77032809
1.0124,6.130248,73.20307002,31.51960367
1.0128,8.490256,97.56005713,18.50023823
1.0132,6.190264,73.04365128,4.821199088
1.0136,9.030272,102.1598822,20.82042127
1.014,5.31028,62.9383256,45.79804245
1.0144,7.480288,87.2695074,34.23440096
1.0148,9.860296,107.7138442,9.205475344
1.0152,8.310304,94.80496356,17.30945701
1.0156,6.720312,80.17415841,37.53997722
1.016,7.43032,86.95968277,30.75642212
1.0164,5.430328,64.99573184,16.94237389
1.0168,5.620336,66.45191958,22.95723291
1.0172,5.020344,59.37134374,28.43843428
1.0176,10.010352,108.1127881,23.17664701
1.018,6.09036,71.21418462,23.22629519
1.0184,8.500368,97.78994503,28.10839083
1.0188,7.370376,86.66589265,27.16178566
1.0192,6.510384,76.80131639,24.89707187
1.0196,9.000392,100.8500026,33.76138779
1.02,5.5704,66.61906795,43.06286224
1.0204,7.830408,91.02285917,32.89724259
1.0208,6.810416,81.16179615,18.53615892
1.0212,5.340424,63.83580394,30.80350372
1.0216,5.620432,66.88406617,54.15112112
1.022,8.84044,99.84438527,42.64547212
1.0224,8.020448,92.42334373,12.62109948
1.0228,7.240456,85.49453688,16.90139809
1.0232,8.570464,98.61978045,39.77579708
1.0236,9.850472,106.1368523,38.24068938
1.024,8.31048,96.30555372,23.31279444
1.0244,9.390488,104.1735751,20.49643464
1.0248,9.930496,106.9043445,20.68139421
1.0252,5.430504,64.15984408,18.83333375
1.0256,7.050512,82.66118638,28.81865142
1.026,7.69052,89.68140627,37.32460703
1.0264,6.890528,80.95990313,25.35338201
1.0268,5.510536,64.59048142,10.53172638
1.0272,9.730544,107.2491501,17.60337649
1.0276,8.470552,97.30024188,35.83176132
1.028,7.37056,87.33082381,30.95422498
1.0284,8.830568,99.15329778,7.640701992
1.0288,7.410576,86.35375741,5.943126813
1.0292,7.100584,83.66073295,24.41167177
1.0296,8.500592,97.17388971,21.82666507
1.03,6.8706,80.56634961,-0.526394835
1.0304,6.920608,81.98102986,-0.036113781
1.0308,7.920616,91.49617265,16.25111665
1.0312,6.160624,73.10594749,12.31683041
1.0316,5.250632,62.53457681,2.255480926
1.032,9.99064,107.4791153,6.023075831
1.0324,7.510648,88.56508621,8.30950467
1.0328,6.210656,74.48215453,5.238813497
1.0332,5.120664,60.94090413,13.84352483
1.0336,8.350672,95.11521392,23.91626775
1.034,9.69068,106.1589831,11.20129979
1.0344,5.630688,67.28254157,-5.549697977
1.0348,8.780696,98.89265789,4.562235764
1.0352,6.630704,78.84942581,27.85102403
1.0356,8.880712,100.2488964,25.92096714
1.036,6.99072,82.11042951,-1.602948015
1.0364,6.640728,78.49374593,-8.516249638
1.0368,7.310736,85.48664523,15.23331328
1.0372,5.030744,60.11276057,25.8504101
1.0376,7.640752,88.78934094,11.98661188
1.038,5.60076,65.61904251,7.058871308
1.0384,6.070768,71.40850519,15.97580745
1.0388,9.620776,105.8235685,15.81851899
1.0392,6.640784,78.13937875,17.60702912
1.0396,5.880792,68.71609535,31.39417474
1.04,7.2008,83.74784697,29.49180202
1.0404,8.060808,93.05888028,13.48410166
1.0408,7.620816,88.51021584,16.92628527
1.0412,9.460824,103.9886334,34.48595751
1.0416,9.760832,105.7153722,31.34039624
1.042,6.73084,79.20829868,11.81379692
1.0424,7.060848,83.26962048,11.6937379
1.0428,5.930856,70.78786622,28.86743567
1.0432,8.880864,100.4270996,29.50341364
1.0436,8.760872,98.57618157,8.713265343
1.044,7.68088,89.72143965,1.475681532
1.0444,7.190888,83.77964769,21.14866292
1.0448,5.340896,63.28647826,30.24963023
1.0452,9.910904,108.2380777,16.12040357
1.0456,5.170912,60.35045729,9.929597888
1.046,8.62092,98.6155151,15.75119765
1.0464,8.350928,95.26050806,14.99585772
1.0468,9.210936,103.3994266,16.781411
1.0472,9.580944,106.1965145,28.42321749
1.0476,7.100952,84.17071707,20.94319046
1.048,5.68096,67.63132163,-3.882542206
1.0484,5.310968,61.95660068,-1.178032925
1.0488,5.220976,62.66351113,24.47393329
1.0492,7.590984,88.85269406,26.38418017
1.0496,9.960992,107.5617043,1.184024032
1.05,7.851,92.3111629,-9.626287521
1.0504,6.231008,74.10491255,8.042720408
1.0508,8.061016,93.24984985,21.51591336
1.0512,6.781024,80.71797479,13.33851902
1.0516,7.771032,90.41586699,5.475640848
1.052,9.64104,106.0167421,14.11219055
1.0524,5.421048,63.64234811,20.85563112
1.0528,7.281056,84.92830866,16.11106551
1.0532,6.861064,80.81966477,20.78086017
1.0536,7.531072,87.89532667,28.60425134
1.054,5.98108,71.07021198,19.68654769
1.0544,6.721088,78.84186991,15.62079321
1.0548,9.231096,102.5298728,31.10768836
1.0552,8.321104,95.53243715,33.72066268
1.0556,9.751112,106.9724356,12.93056129
1.056,6.11112,72.44930157,11.55050498
1.0564,8.691128,98.31770442,36.24871032
1.0568,7.271136,86.22800081,41.04379915
1.0572,6.531144,76.64608709,19.7525354
1.0576,7.161152,84.63334274,11.12074145
1.058,9.43116,103.8648421,29.8724774
1.0584,8.121168,94.21837867,46.99489293
1.0588,7.111176,82.86634371,40.10577915
1.0592,6.261184,73.29843135,28.02187187
1.0596,6.181192,72.59390191,29.17356238
1.06,8.8612,100.6640333,33.96914219
1.0604,6.821208,79.72094828,35.11220696
1.0608,9.881216,106.8460971,41.52595603
1.0612,9.611224,105.782206,42.65353872
1.0616,5.481232,64.92131196,21.74823494
1.062,6.06124,71.62172404,11.21462928
1.0624,7.131248,84.36817532,33.78128443
1.0628,8.161256,94.65851966,45.48862516
1.0632,8.191264,94.7027696,22.10055395
1.0636,9.091272,102.7249948,6.790372079
1.064,6.39128,75.27610614,24.03162098
1.0644,8.831288,101.0660728,36.53040405
1.0648,9.821296,107.427034,25.26551155
1.0652,9.811304,107.8660741,17.39253731
1.0656,6.521312,77.68399696,24.77585217
1.066,8.55132,98.07280851,31.29849494
1.0664,8.721328,99.53667287,25.55203011
1.0668,5.131336,60.14753578,19.42742251
1.0672,7.281344,85.51336415,22.38406436
1.0676,6.331352,75.10599643,21.39915359
1.068,6.02136,71.34227857,16.50116204
1.0684,7.861368,92.31677211,21.94390276
1.0688,8.351376,96.7665225,25.55489011
1.0692,6.321384,75.71178158,7.959867843
1.0696,7.371392,85.97655545,-2.922247189
1.07,5.9414,70.9623346,21.42178442
1.0704,6.581408,77.43183401,38.15456525
1.0708,6.181416,73.43851366,15.26795421
1.0712,6.711424,79.27133953,-2.629294408
1.0716,7.181432,83.92922391,15.32136177
1.072,6.91144,81.91890253,35.80742918
1.0724,6.301448,75.50613375,30.89611921
1.0728,6.691456,78.90281256,19.44948055
1.0732,7.421464,87.02238072,18.19219663
1.0736,5.501472,65.33888793,20.42442109
1.074,6.48148,76.97506353,23.28866368
1.0744,9.011488,100.8748541,28.36995955
1.0748,7.761496,89.45609275,30.63209926
1.0752,9.241504,103.1690796,19.79573879
1.0756,7.111512,83.18797727,7.689787395
1.076,6.69152,78.26653279,19.9388823
1.0764,8.141528,95.06274308,37.71369128
1.0768,7.621536,88.27252566,26.23224833
1.0772,5.111544,60.95397131,8.142013705
1.0776,6.951552,81.25669815,22.70570498
1.078,7.31156,85.77035623,42.95601746
1.0784,5.731568,68.80212054,29.75849666
1.0788,9.931576,108.3981725,14.47058877
1.0792,6.871584,80.92224968,26.73838247
1.0796,5.511592,64.66613152,38.68464998
1.08,9.8316,106.1254982,31.00945811
1.0804,7.071608,83.87753824,20.82162835
1.0808,8.391616,97.34860204,19.94213154
1.0812,6.551624,76.58930677,19.50937521
1.0816,6.011632,70.60587061,18.81351293
1.082,7.74164,90.45431199,23.50244864
1.0824,6.131648,73.44043888,23.39752925
1.0828,7.191656,84.19988044,8.984312049
1.0832,6.121664,73.2026786,-3.726939537
1.0836,9.961672,107.7073183,11.62062694
1.084,8.90168,101.4114175,35.01715556
1.0844,5.621688,65.98906713,21.73703462
1.0848,7.371696,85.79074564,-6.467068576
1.0852,7.661704,89.18214749,0.902393806
1.0856,5.131712,61.08206759,25.96680517
1.086,8.57172,97.64151341,22.8290852
1.0864,8.091728,94.320868,5.536447988
1.0868,9.211736,103.7341764,5.892226278
1.0872,5.051744,58.8309934,8.995489853
1.0876,9.041752,101.8149136,4.566307992
1.088,8.44176,97.48885972,7.25203772
1.0884,7.161768,83.26596804,12.08645202
1.0888,8.281776,95.27247668,5.238667739
1.0892,6.261784,75.03339441,-3.660714947
1.0896,6.111792,71.74316681,4.255364805
1.09,7.3818,86.66470883,18.16621953
1.0904,5.581808,65.76849467,13.49155621
1.0908,9.461816,104.5691775,0.606913972
1.0912,9.991824,107.9803122,9.913499273
1.0916,5.741832,67.68724908,32.84063147
1.092,5.50184,64.79529731,27.46607345
1.0924,7.731848,91.1145582,3.827206778
1.0928,7.541856,88.65310189,10.86646425
1.0932,8.301864,95.64764297,35.18662983
1.0936,9.881872,106.7187237,33.36605745
1.094,9.14188,102.8746021,16.80985501
1.0944,9.641888,106.5079577,15.41752342
1.0948,5.981896,70.46782468,19.60445452
1.0952,9.331904,104.1360193,18.94523883
1.0956,7.691912,89.17339679,27.17586238
1.096,7.86192,91.46717715,33.86008368
1.0964,8.831928,100.6662052,20.76259444
1.0968,7.651936,88.35648078,7.9208798
1.0972,9.791944,105.8449681,20.63080032
1.0976,7.271952,85.44766787,43.83559885
1.098,5.87196,68.72556773,40.34567781
1.0984,9.431968,105.2532305,15.35815328
1.0988,5.231976,62.56796893,12.12774947
1.0992,5.211984,60.84822033,34.04284204
1.0996,6.781992,79.61178489,38.86672492
1.1,6.882,81.56256967,18.74623417
1.1004,9.802008,107.2938471,13.54219205
1.1008,8.202016,95.64008655,24.49189177
1.1012,6.142024,72.31471682,19.59841361
1.1016,6.332032,75.65885352,10.67799638
1.102,7.34204,86.75597094,16.1239332
1.1024,9.162048,103.3152818,17.14197947
1.1028,5.932056,70.44303476,8.007478115
1.1032,8.362064,96.25618672,12.06398284
1.1036,9.482072,105.02928,24.69456754
1.104,5.38208,63.89440493,17.33096998
1.1044,5.062088,60.68372119,2.862126978
1.1048,9.972096,108.0945632,11.73196398
1.1052,7.922104,92.29460223,32.15061079
1.1056,7.862112,91.50505705,29.32859995
1.106,6.30212,75.3199131,3.97836934
1.1064,8.832128,99.82380895,-1.263427224
1.1068,8.092136,94.07671011,22.45755562
1.1072,9.512144,104.6060355,31.78829426
1.1076,8.922152,100.945121,13.450563
1.108,7.70216,90.05830798,2.698724174
1.1084,8.062168,92.84175695,10.6568426
1.1088,9.272176,102.6663066,13.38405007
1.1092,8.642184,99.46069732,15.54855006
1.1096,7.902192,92.5282172,27.45344508
1.11,7.6922,89.80929102,23.68138794
1.1104,8.192208,95.31749747,6.272569917
1.1108,9.462216,105.2478155,12.41844468
1.1112,9.552224,106.2564827,37.22529046
1.1116,7.812232,90.44574546,38.61809795
1.112,7.94224,92.18751844,16.90274143
1.1124,6.832248,79.79574058,13.00484865
1.1128,9.492256,105.0828212,30.61541835
1.1132,6.982264,81.32179565,36.37779256
1.1136,6.432272,76.44725124,20.6074505
1.114,6.21228,72.83505708,11.69393105
1.1144,6.522288,76.23912753,24.7636909
1.1148,8.712296,99.16210743,30.38965045
1.1152,9.822304,107.2147656,17.36440284
1.1156,8.192312,93.92145892,13.87237914
1.116,5.05232,59.89193894,22.55012147
1.1164,8.822328,100.8541289,21.9641985
1.1168,9.452336,104.3485416,20.24477029
1.1172,7.412344,86.63621831,30.90312433
1.1176,8.142352,95.09843247,28.05553285
1.118,8.05236,93.10682419,7.249591111
1.1184,8.202368,94.51733458,10.46197237
1.1188,5.512376,64.74952304,35.43740902
1.1192,9.092384,101.9352875,35.02017634
1.1196,8.062392,93.96287752,6.368838065
1.12,9.1124,102.8490854,-5.981979961
1.1204,9.022408,101.128097,11.84849864
1.1208,9.772416,106.4879078,24.11472769
1.1212,8.182424,93.50696293,11.36398146
1.1216,9.422432,103.8635355,-4.289404793
1.122,8.00244,93.53634592,-2.204409791
1.1224,7.742448,89.65037185,4.69402191
1.1228,5.362456,64.45362005,3.256671887
1.1232,8.132464,93.25908299,7.417220332
1.1236,6.732472,79.05560276,11.44943354
1.124,9.75248,106.6804636,-1.778140438
1.1244,9.062488,102.7013799,-8.503916761
1.1248,6.572496,76.91562017,9.615176414
1.1252,6.612504,77.62944606,17.74083851
1.1256,7.342512,85.69794198,-3.765230442
1.126,9.07252,101.6537364,-12.66202871
1.1264,9.272528,104.3207868,7.031202877
1.1268,8.932536,100.1842924,12.36356692
1.1272,8.732544,99.06103825,-7.006191815
1.1276,7.692552,89.78882825,-15.68877152
1.128,6.13256,72.04510135,-0.704422855
1.1284,6.152568,72.74188818,11.38400451
1.1288,5.212576,61.27235013,3.11254558
1.1292,8.532584,97.03264353,-6.207637617
1.1296,8.392592,96.89527422,-0.87097441
1.13,5.1126,61.41470073,7.845628347
1.1304,8.822608,100.9443796,10.45759756
1.1308,6.982616,81.5326533,15.54450172
1.1312,5.772624,68.3403665,17.7818912
1.1316,8.312632,96.24099239,1.863273781
1.132,7.27264,84.99597474,-4.678365119
1.1324,7.522648,88.81068158,20.21588574
1.1328,9.482656,103.9591026,33.12189422
1.1332,7.672664,90.50268905,6.873036991
1.1336,6.982672,82.21526701,-12.97690695
1.134,9.82268,106.0159029,4.932061041
1.1344,8.302688,96.24209983,21.90900059
1.1348,9.952696,108.1825125,11.64851697
1.1352,7.112704,83.81186671,0.269929542
1.1356,8.102712,93.89520552,3.449423997
1.136,8.78272,99.89909886,9.409948158
1.1364,9.802728,107.8089777,8.933616511
1.1368,6.742736,78.64266265,8.80377924
1.1372,6.032744,72.15609351,12.39292819
1.1376,5.202752,62.1560279,8.061563259
1.138,5.95276,70.62936984,0.369514304
1.1384,8.262768,94.3314383,6.373146853
1.1388,7.002776,81.6343652,14.49740855
1.1392,9.802784,106.3742989,0.35596038
1.1396,8.932792,100.8262906,-14.88791493
1.14,9.4528,105.5666124,1.474289513
1.1404,6.192808,73.58429609,15.29379877
1.1408,8.482816,96.93126837,-6.976307476
1.1412,5.102824,61.27685387,-24.96344771
1.1416,8.622832,98.59466329,-7.28769297
1.142,7.89284,92.56417327,12.04614919
1.1424,8.862848,101.2881442,4.296667376
1.1428,5.172856,60.63787974,-8.101357283
1.1432,9.612864,104.9544144,-6.297828893
1.1436,9.182872,102.7827971,0.194888068
1.144,8.97288,102.0894609,6.290480327
1.1444,5.812888,69.53047829,12.03372723
1.1448,7.172896,84.97057592,12.1713742
1.1452,5.412904,64.50758171,0.707406569
1.1456,7.802912,91.18770503,-8.624765831
1.146,5.23292,61.99833541,6.83202152
1.1464,6.982928,82.04907247,26.23294726
1.1468,5.702936,67.82020691,13.01781231
1.1472,8.112944,94.59528421,-10.87256079
1.1476,5.372952,64.22774143,0.305237962
1.148,8.19296,93.83344907,25.81379959
1.1484,6.812968,79.92321922,19.8494528
1.1488,8.742976,98.97171744,5.385885394
1.1492,6.642984,77.99323721,15.25991653
1.1496,8.072992,92.74012962,27.07057786
1.15,7.103,83.6668867,23.11681759
1.1504,9.573008,105.31742,20.27514959
1.1508,6.193016,73.57071969,26.00643528
1.1512,8.463024,96.47840473,26.45926527
1.1516,7.783032,91.15293389,23.18716183
1.152,6.84304,81.64365558,27.64456427
1.1524,9.553048,105.2627339,30.63814063
